RUN_DATE,HOURID,SCHEMA_NAME       ,NO_OF_QUERIES,NO_OF_RECORDS,MEM_SIZE_MB
15-Dec-21,19,CSC_UOV_ANG       ,1,0,12.05
15-Dec-21,21,CSC_UOV_ANG       ,1,0,0.14
16-Dec-21,0,CSC_STAGING       ,1,"5,826,593",82.57
16-Dec-21,3,CSC_STAGING       ,1,"5,820,655",103.65
16-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,491,708",121.74
16-Dec-21,6,CSC_STAGING       ,1,"5,850,733",133.69
16-Dec-21,12,CSC_UFO_STAGING_ID,1,"1,500,762",0.12
16-Dec-21,18,SAPHANADBA        ,1,1,0.94
16-Dec-21,20,_SYS_STATISTICS   ,1,"139,954,176",94.7
17-Dec-21,0,NIKTANDO          ,1,-1,41.03
17-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,975,770",121.03
17-Dec-21,6,CSC_UFO_STAGING_ID,1,"7,607,319",2.87
17-Dec-21,15,CSC_UFO_ID        ,1,"5,398,751",5.7
18-Dec-21,4,SAPHANADBA        ,1,1,0.98
18-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,685,928",122.69
19-Dec-21,3,_SYS_STATISTICS   ,1,168,0.06
19-Dec-21,4,_SYS_STATISTICS   ,1,184,0.03
19-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,685,929",122.29
19-Dec-21,5,CSC_UFO_ID        ,1,-1,199.81
20-Dec-21,1,CSC_STAGING       ,1,"1,860,533",38.47
20-Dec-21,2,CSC_UOV_ANG       ,1,0,12.37
20-Dec-21,3,_SYS_STATISTICS   ,2,366,0.08
20-Dec-21,4,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,5,CSC_GSM_SCHEDULER ,1,"5,246,719",122.43
20-Dec-21,5,CSC_UFO_ID        ,3,"154,161",30.33
20-Dec-21,5,CSC_UFO_STAGING_ID,5,"1,510,785",0.89
20-Dec-21,5,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,6,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,7,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,8,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,9,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,10,CSC_UOV_ANG       ,1,0,98.02
20-Dec-21,10,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,11,CSC_UFO_ID        ,1,"1,065,164",10.83
20-Dec-21,11,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,12,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,13,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,14,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,15,_SYS_STATISTICS   ,1,4,0.02
20-Dec-21,21,CSC_GSM_SCHEDULER ,1,-1,17.81
20-Dec-21,23,CSC_GSM_BAAO_UI   ,1,0,4.09
20-Dec-21,23,CSC_UFO_ID        ,1,"1,463,461",2.5
21-Dec-21,2,GOGOWTHA          ,1,1,10.15
21-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,899,747",124.2
21-Dec-21,10,MTHIRUMO          ,1,1,10.15
21-Dec-21,11,CSC_UFO_STAGING_ID,1,"1,514,816",0.13
21-Dec-21,19,SAPHANADBA        ,1,1,1.04
21-Dec-21,20,CSC_UFO_PARTNER   ,1,"84,721",60.05
21-Dec-21,23,SYSTEM            ,1,1,1.04
22-Dec-21,2,DIMAHADE          ,1,8,31.05
22-Dec-21,4,CSC_UFO_ID        ,1,"506,405",10.12
22-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,899,747",123.48
22-Dec-21,11,BGARLAPA          ,1,0,0
22-Dec-21,13,CSC_UFO_ID        ,1,-1,191.06
23-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,869,325",123.62
24-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,784,966",124.05
24-Dec-21,12,_SYS_STATISTICS   ,1,702,0.03
25-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,784,642",123.81
25-Dec-21,11,_SYS_STATISTICS   ,1,"19,047",0.11
26-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,784,642",124.09
27-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,785,705",125
28-Dec-21,5,CSC_GSM_SCHEDULER ,1,"5,260,649",123.42
28-Dec-21,23,DIMAHADE          ,1,3,35.25
29-Dec-21,1,DIMAHADE          ,1,1,34.97
29-Dec-21,2,_SYS_STATISTICS   ,1,"3,090",0.1
29-Dec-21,5,CSC_GSM_SCHEDULER ,1,"5,039,407",123.84
30-Dec-21,1,CSC_GSM_SCHEDULER ,1,"22,164,972",31.29
1-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,113,072",124.01
1-Jan-22,23,_SYS_STATISTICS   ,1,"20,732",0.05
2-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,092,150",124.99
2-Jan-22,20,_SYS_STATISTICS   ,1,"1,803",0.32
2-Jan-22,21,_SYS_STATISTICS   ,1,363,0.32
2-Jan-22,22,_SYS_STATISTICS   ,1,363,0.32
2-Jan-22,23,_SYS_STATISTICS   ,1,360,0.32
3-Jan-22,0,_SYS_STATISTICS   ,1,360,0.32
3-Jan-22,1,_SYS_STATISTICS   ,1,363,0.32
3-Jan-22,2,_SYS_STATISTICS   ,1,363,0.32
3-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,091,850",124.09
3-Jan-22,22,CSC_GSM_SCHEDULER ,1,"156,679,086",33.95
4-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,312,871",123.61
5-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,191,617",124.34
6-Jan-22,6,CSC_GSM_BAAO_UI   ,1,9,31.72
6-Jan-22,7,CSC_GSM_BAAO_UI   ,1,0,15.63
6-Jan-22,22,CSC_UFO_STAGING_ID,1,"1,560,972",0.13
7-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,327,319",123.85
7-Jan-22,7,CSC_UFO_STAGING_ID,1,"1,561,594",0.13
7-Jan-22,14,SYSTEM            ,1,1,0.94
7-Jan-22,15,SYSTEM            ,1,1,0.94
8-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,307,733",123.73
8-Jan-22,9,CSC_UFO_ID        ,1,"4,690,604",12.92
8-Jan-22,11,CSC_UFO_ID        ,1,"32,005,836",29.54
8-Jan-22,16,CSC_UFO_ID        ,1,-1,191.38
8-Jan-22,23,CSC_UFO_STAGING_ID,3,"4,696,773",0.65
9-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,307,891",123.88
9-Jan-22,21,CSC_UFO_UI_ID     ,1,"72,570",19.3
9-Jan-22,22,CSC_UFO_ID        ,1,-1,197.18
9-Jan-22,22,PALMUTHU          ,1,0,15.01
10-Jan-22,4,CSC_UFO_UI_ID     ,1,100,10.11
10-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,307,772",123.7
10-Jan-22,5,MONITOR_DAA       ,1,2,0
10-Jan-22,22,CSC_UOV_ANG       ,1,"2,000",19.9
10-Jan-22,22,PALMUTHU          ,1,0,0.52
10-Jan-22,23,CSC_GSM_BAAO_UI   ,1,0,0.36
10-Jan-22,23,CSC_UFO_ID        ,1,"282,054",10.38
10-Jan-22,23,CSC_UFO_STAGING_ID,2,"1,572,231",0.13
11-Jan-22,0,VAYODHYA          ,2,-1,25.32
11-Jan-22,2,NIKTANDO          ,1,"6,667,644",108.93
11-Jan-22,4,CSC_STAGING       ,2,"9,459,005",192.26
11-Jan-22,5,CSC_GSM_SCHEDULER ,1,"5,421,840",124.48
11-Jan-22,8,CSC_STAGING       ,3,"41,622,841",195.85
11-Jan-22,9,CSC_STAGING       ,3,"43,281,143",235.27
11-Jan-22,10,CSC_STAGING       ,6,"40,880,422",259.08
11-Jan-22,11,CSC_STAGING       ,1,"10,027,241",69.02
11-Jan-22,12,CSC_STAGING       ,2,"13,693,882",127.92
11-Jan-22,13,CSC_STAGING       ,1,"6,922,907",82.55
11-Jan-22,14,CSC_STAGING       ,2,"8,857,534",171.2
11-Jan-22,15,CSC_STAGING       ,3,"12,521,067",230.5
11-Jan-22,16,CSC_STAGING       ,1,"30,762,658",145.99
11-Jan-22,16,SAPHANADBA        ,1,1,0.88
11-Jan-22,17,CSC_STAGING       ,3,"34,611,508",239.06
11-Jan-22,18,CSC_STAGING       ,7,"26,139,253",295.32
11-Jan-22,19,CSC_STAGING       ,1,"30,757,735",146.59
